Id,Class
2997,306
2998,984
2999,851
3000,762
3001,554
3002,497
3003,175
3004,678
3005,415
3006,555
3007,685
3008,949
3009,233
3010,837
3011,551
3012,535
3013,548
3014,709
3015,879
3016,497
3017,978
3018,734
3019,985
3020,756
3021,607
3022,747
3023,581
3024,350
3025,874
3026,578
3027,798
3028,237
3029,870
3030,661
3031,861
3032,554
3033,576
3034,490
3035,520
3036,537
3037,229
3038,521
3039,223
3040,912
3041,642
3042,755
3043,547
3044,849
3045,480
3046,302
3047,978
3048,558
3049,938
3050,725
3051,922
3052,573
3053,685
3054,430
3055,221
3056,616
3057,52
3058,34
3059,509
3060,787
3061,755
3062,405
3063,642
3064,365
3065,994
3066,879
3067,441
3068,678
3069,874
3070,591
3071,889
3072,22
3073,362
3074,692
3075,130
3076,67
3077,443
3078,874
3079,592
3080,523
3081,460
3082,624
3083,995
3084,690
3085,695
3086,712
3087,879
3088,549
3089,312
3090,600
3091,306
3092,678
3093,903
3094,409
3095,403
3096,584
3097,772
3098,903
3099,552
3100,803
3101,718
3102,479
3103,219
3104,696
3105,725
3106,725
3107,870
3108,870
3109,228
3110,351
3111,549
3112,61
3113,830
3114,641
3115,193
3116,270
3117,750
3118,316
3119,397
3120,789
3121,147
3122,690
3123,351
3124,46
3125,602
3126,578
3127,549
3128,810
3129,536
3130,513
3131,543
3132,394
3133,241
3134,980
3135,927
3136,405
3137,232
3138,921
3139,598
3140,659
3141,42
3142,792
3143,35
3144,241
3145,794
3146,226
3147,879
3148,601
3149,767
3150,927
3151,79
3152,567
3153,409
3154,870
3155,909
3156,549
3157,783
3158,774
3159,552
3160,725
3161,659
3162,692
3163,107
3164,755
3165,380
3166,549
3167,599
3168,164
3169,865
3170,578
3171,63
3172,803
3173,889
3174,59
3175,917
3176,228
3177,870
3178,535
3179,329
3180,669
3181,566
3182,703
3183,734
3184,659
3185,935
3186,756
3187,531
3188,381
3189,647
3190,876
3191,803
3192,931
3193,874
3194,992
3195,916
3196,610
3197,674
3198,73
3199,632
3200,870
3201,690
3202,232
3203,185
3204,780
3205,693
3206,512
3207,774
3208,725
3209,822
3210,34
3211,682
3212,519
3213,774
3214,125
3215,578
3216,807
3217,904
3218,754
3219,145
3220,814
3221,107
3222,749
3223,833
3224,201
3225,678
3226,124
3227,405
3228,754
3229,546
3230,543
3231,397
3232,180
3233,903
3234,689
3235,816
3236,421
3237,769
3238,822
3239,925
3240,917
3241,468
3242,27
3243,27
3244,46
3245,668
3246,182
3247,521
3248,978
3249,413
3250,561
3251,468
3252,103
3253,578
3254,695
3255,879
3256,686
3257,803
3258,879
3259,90
3260,354
3261,712
3262,633
3263,677
3264,403
3265,803
3266,549
3267,323
3268,549
3269,729
3270,833
3271,547
3272,922
3273,803
3274,35
3275,659
3276,632
3277,797
3278,632
3279,934
3280,226
3281,803
3282,756
3283,889
3284,706
3285,125
3286,780
3287,812
3288,521
3289,777
3290,126
3291,525
3292,808
3293,578
3294,922
3295,632
3296,330
3297,97
3298,267
3299,669
3300,963
3301,371
3302,903
3303,690
3304,746
3305,380
3306,489
3307,381
3308,601
3309,832
3310,525
3311,792
3312,143
3313,549
3314,34
3315,468
3316,999
3317,279
3318,943
3319,999
3320,455
3321,766
3322,751
3323,232
3324,204
3325,895
3326,997
3327,917
3328,659
3329,959
3330,792
3331,781
3332,523
3333,678
3334,581
3335,654
3336,622
3337,353
3338,592
3339,312
3340,943
3341,79
3342,175
3343,421
3344,830
3345,702
3346,318
3347,443
3348,651
3349,367
3350,926
3351,893
3352,498
3353,925
3354,459
3355,867
3356,593
3357,755
3358,288
3359,681
3360,330
3361,848
3362,834
3363,273
3364,337
3365,909
3366,419
3367,543
3368,792
3369,937
3370,523
3371,409
3372,721
3373,879
3374,884
3375,211
3376,380
3377,972
3378,468
3379,322
3380,296
3381,831
3382,553
3383,443
3384,437
3385,549
3386,411
3387,443
3388,546
3389,690
3390,674
3391,79
3392,668
3393,445
3394,642
3395,780
3396,515
3397,632
3398,476
3399,669
3400,605
3401,928
3402,616
3403,911
3404,832
3405,345
3406,897
3407,446
3408,383
3409,549
3410,581
3411,499
3412,153
3413,676
3414,758
3415,132
3416,803
3417,756
3418,911
3419,232
3420,912
3421,443
3422,497
3423,34
3424,34
3425,42
3426,659
3427,580
3428,917
3429,331
3430,928
3431,770
3432,442
3433,217
3434,614
3435,331
3436,925
3437,195
3438,190
3439,816
3440,178
3441,578
3442,891
3443,814
3444,549
3445,970
3446,916
3447,874
3448,769
3449,827
3450,187
3451,802
3452,195
3453,34
3454,578
3455,305
3456,199
3457,901
3458,528
3459,634
3460,984
3461,925
3462,42
3463,601
3464,355
3465,584
3466,293
3467,591
3468,638
3469,503
3470,907
3471,665
3472,80
3473,591
3474,834
3475,409
3476,409
3477,995
3478,83
3479,601
3480,325
3481,803
3482,755
3483,173
3484,917
3485,712
3486,293
3487,712
3488,293
3489,903
3490,575
3491,405
3492,533
3493,832
3494,755
3495,270
3496,874
3497,555
3498,755
3499,520
3500,642
3501,35
3502,405
3503,616
3504,681
3505,27
3506,605
3507,627
3508,769
3509,647
3510,642
3511,733
3512,490
3513,309
3514,755
3515,311
3516,409
3517,667
3518,468
3519,980
3520,308
3521,409
3522,659
3523,670
3524,578
3525,201
3526,821
3527,468
3528,405
3529,648
3530,642
3531,632
3532,232
3533,832
3534,816
3535,584
3536,940
3537,443
3538,755
3539,515
3540,659
3541,426
3542,443
3543,949
3544,175
3545,879
3546,409
3547,949
3548,519
3549,819
3550,707
3551,596
3552,716
3553,949
3554,963
3555,842
3556,798
3557,601
3558,964
3559,608
3560,549
3561,756
3562,980
3563,34
3564,903
3565,767
3566,705
3567,765
3568,830
3569,232
3570,917
3571,832
3572,573
3573,738
3574,816
3575,903
3576,601
3577,903
3578,443
3579,879
3580,935
3581,234
3582,451
3583,513
3584,712
3585,578
3586,770
3587,756
3588,241
3589,690
3590,678
3591,273
3592,705
3593,808
3594,814
3595,632
3596,816
3597,864
3598,733
3599,690
3600,546
3601,558
3602,764
3603,381
3604,420
3605,609
3606,651
3607,601
3608,413
3609,870
3610,769
3611,678
3612,873
3613,984
3614,546
3615,462
3616,677
3617,543
3618,577
3619,949
3620,953
3621,498
3622,678
3623,732
3624,867
3625,833
3626,729
3627,712
3628,659
3629,903
3630,581
3631,810
3632,73
3633,765
3634,402
3635,195
3636,603
3637,554
3638,925
3639,525
3640,35
3641,686
3642,833
3643,27
3644,833
3645,269
3646,803
3647,949
3648,639
3649,339
3650,592
3651,591
3652,331
3653,380
3654,870
3655,988
3656,618
3657,313
3658,876
3659,554
3660,943
3661,903
3662,27
3663,409
3664,573
3665,754
3666,835
3667,885
3668,380
3669,513
3670,632
3671,756
3672,638
3673,171
3674,832
3675,34
3676,816
3677,442
3678,903
3679,523
3680,140
3681,696
3682,107
3683,725
3684,680
3685,133
3686,816
3687,457
3688,679
3689,967
3690,659
3691,549
3692,456
3693,659
3694,903
3695,440
3696,975
3697,879
3698,412
3699,319
3700,392
3701,352
3702,946
3703,705
3704,554
3705,381
3706,348
3707,490
3708,834
3709,337
3710,608
3711,833
3712,733
3713,818
3714,925
3715,83
3716,523
3717,656
3718,273
3719,909
3720,248
3721,501
3722,490
3723,79
3724,501
3725,288
3726,501
3727,903
3728,522
3729,339
3730,19
3731,455
3732,232
3733,413
3734,219
3735,397
3736,600
3737,374
3738,949
3739,774
3740,864
3741,302
3742,867
3743,522
3744,893
3745,554
3746,444
3747,890
3748,42
3749,874
3750,832
3751,405
3752,45
3753,799
3754,656
3755,351
3756,756
3757,682
3758,251
3759,959
3760,765
3761,302
3762,405
3763,413
3764,769
3765,584
3766,175
3767,806
3768,989
3769,522
3770,756
3771,319
3772,803
3773,475
3774,642
3775,600
3776,783
3777,79
3778,987
3779,770
3780,798
3781,903
3782,903
3783,593
3784,766
3785,917
3786,523
3787,453
3788,59
3789,349
3790,937
3791,621
3792,820
3793,555
3794,766
3795,600
3796,581
3797,642
3798,909
3799,107
3800,93
3801,175
3802,327
3803,325
3804,601
3805,997
3806,456
3807,622
3808,877
3809,274
3810,578
3811,498
3812,523
3813,680
3814,903
3815,339
3816,232
3817,312
3818,411
3819,642
3820,38
3821,501
3822,719
3823,405
3824,783
3825,756
3826,783
3827,833
3828,678
3829,903
3830,319
3831,792
3832,406
3833,355
3834,190
3835,83
3836,314
3837,949
3838,612
3839,655
3840,501
3841,912
3842,259
3843,832
3844,862
3845,833
3846,698
3847,546
3848,959
3849,816
3850,238
3851,816
3852,596
3853,903
3854,223
3855,900
3856,811
3857,674
3858,578
3859,690
3860,867
3861,949
3862,803
3863,780
3864,690
3865,692
3866,774
3867,380
3868,206
3869,816
3870,554
3871,358
3872,468
3873,789
3874,867
3875,226
3876,226
3877,585
3878,653
3879,755
3880,944
3881,762
3882,731
3883,756
3884,329
3885,42
3886,867
3887,546
3888,797
3889,765
3890,870
3891,468
3892,684
3893,656
3894,221
3895,729
3896,525
3897,421
3898,387
3899,881
3900,409
3901,651
3902,904
3903,922
3904,987
3905,659
3906,803
3907,470
3908,413
3909,903
3910,409
3911,353
3912,255
3913,810
3914,312
3915,712
3916,949
3917,792
3918,286
3919,330
3920,405
3921,947
3922,135
3923,91
3924,716
3925,83
3926,327
3927,571
3928,52
3929,638
3930,774
3931,659
3932,549
3933,237
3934,769
3935,573
3936,549
3937,998
3938,903
3939,756
3940,690
3941,656
3942,175
3943,305
3944,581
3945,821
3946,949
3947,832
3948,438
3949,126
3950,945
3951,4
3952,554
3953,480
3954,934
3955,409
3956,898
3957,702
3958,698
3959,755
3960,562
3961,158
3962,832
3963,685
3964,668
3965,712
3966,454
3967,763
3968,997
3969,791
3970,734
3971,797
3972,446
3973,978
3974,749
3975,755
3976,566
3977,557
3978,632
3979,870
3980,849
3981,843
3982,834
3983,769
3984,903
3985,954
3986,413
3987,521
3988,756
3989,558
3990,581
3991,924
3992,794
3993,949
3994,27
3995,79
3996,840
3997,983
3998,949
3999,571
4000,226
4001,605
4002,50
4003,42
4004,605
4005,319
4006,803
4007,561
4008,501
4009,678
4010,448
4011,690
4012,774
4013,248
4014,566
4015,195
4016,255
4017,903
4018,944
4019,656
4020,690
4021,397
4022,656
4023,814
4024,735
4025,431
4026,353
4027,528
4028,627
4029,638
4030,832
4031,413
4032,783
4033,949
4034,656
4035,93
4036,397
4037,651
4038,543
4039,409
4040,705
4041,648
4042,963
4043,766
4044,780
4045,302
4046,497
4047,334
4048,329
4049,985
4050,695
4051,468
4052,405
4053,510
4054,409
4055,443
4056,935
4057,606
4058,678
4059,781
4060,512
4061,633
4062,405
4063,124
4064,396
4065,545
4066,755
4067,562
4068,536
4069,391
4070,914
4071,413
4072,549
4073,656
4074,380
4075,66
4076,903
4077,33
4078,35
4079,443
4080,656
4081,754
4082,967
4083,328
4084,459
4085,678
4086,833
4087,769
4088,944
4089,996
4090,874
4091,656
4092,29
4093,578
4094,549
4095,756
4096,126
4097,681
4098,74
4099,327
4100,774
4101,899
4102,519
4103,387
4104,756
4105,800
4106,549
4107,535
4108,140
4109,107
4110,917
4111,884
4112,212
4113,608
4114,156
4115,816
4116,521
4117,845
4118,232
4119,972
4120,766
4121,891
4122,917
4123,985
4124,52
4125,904
4126,642
4127,524
4128,819
4129,659
4130,952
4131,18
4132,361
4133,793
4134,443
4135,992
4136,712
4137,199
4138,734
4139,958
4140,944
4141,764
4142,349
4143,232
4144,602
4145,164
4146,822
4147,889
4148,780
4149,310
4150,777
4151,734
4152,405
4153,905
4154,83
4155,678
4156,755
4157,802
4158,718
4159,401
4160,792
4161,573
4162,294
4163,241
4164,457
4165,816
4166,816
4167,925
4168,480
4169,330
4170,845
4171,812
4172,125
4173,928
4174,747
4175,34
4176,437
4177,803
4178,963
4179,578
4180,489
4181,80
4182,918
4183,310
4184,484
4185,558
4186,917
4187,967
4188,756
4189,551
4190,867
4191,949
4192,652
4193,642
4194,798
4195,195
4196,702
4197,41
4198,228
4199,865
4200,750
4201,803
4202,933
4203,756
4204,733
4205,147
4206,822
4207,903
4208,734
4209,780
4210,723
4211,573
4212,544
4213,845
4214,387
4215,668
4216,387
4217,562
4218,108
4219,584
4220,234
4221,192
4222,776
4223,897
4224,967
4225,548
4226,610
4227,270
4228,522
4229,874
4230,922
4231,392
4232,874
4233,455
4234,586
4235,468
4236,725
4237,780
4238,887
4239,893
4240,143
4241,803
4242,811
4243,803
4244,331
4245,756
4246,678
4247,27
4248,659
4249,384
4250,712
4251,769
4252,501
4253,443
4254,618
4255,792
4256,344
4257,991
4258,873
4259,916
4260,93
4261,632
4262,902
4263,814
4264,643
4265,524
4266,916
4267,814
4268,571
4269,445
4270,148
4271,634
4272,543
4273,27
4274,440
4275,803
4276,52
4277,468
4278,902
4279,633
4280,90
4281,769
4282,756
4283,554
4284,996
4285,816
4286,980
4287,758
4288,367
4289,428
4290,420
4291,488
4292,501
4293,787
4294,734
4295,124
4296,919
4297,667
4298,234
4299,605
4300,705
4301,631
4302,832
4303,549
4304,574
4305,756
4306,96
4307,824
4308,811
4309,468
4310,232
4311,958
4312,468
4313,591
4314,379
4315,726
4316,302
4317,572
4318,531
4319,380
4320,951
4321,686
4322,446
4323,405
4324,803
4325,756
4326,302
4327,339
4328,557
4329,642
4330,549
4331,405
4332,690
4333,858
4334,832
4335,745
4336,840
4337,602
4338,833
4339,34
4340,659
4341,429
4342,549
4343,639
4344,600
4345,368
4346,577
4347,443
4348,124
4349,199
4350,327
4351,678
4352,756
4353,678
4354,6
4355,628
4356,638
4357,513
4358,14
4359,833
4360,750
4361,889
4362,232
4363,145
4364,314
4365,725
4366,948
4367,772
4368,874
4369,329
4370,803
4371,699
4372,471
4373,685
4374,898
4375,913
4376,261
4377,903
4378,359
4379,468
4380,901
4381,42
4382,944
4383,161
4384,755
4385,949
4386,816
4387,34
4388,120
4389,756
4390,822
4391,443
4392,583
4393,870
4394,789
4395,632
4396,466
4397,690
4398,52
4399,380
4400,126
4401,866
4402,874
4403,632
4404,858
4405,889
4406,656
4407,712
4408,433
4409,756
4410,360
4411,46
4412,949
4413,816
4414,546
4415,867
4416,638
4417,827
4418,380
4419,438
4420,756
4421,762
4422,391
4423,409
4424,721
4425,397
4426,858
4427,803
4428,546
4429,677
4430,571
4431,458
4432,902
4433,732
4434,953
4435,34
4436,468
4437,578
4438,296
4439,139
4440,729
4441,474
4442,769
4443,901
4444,801
4445,184
4446,925
4447,983
4448,549
4449,555
4450,853
4451,548
4452,678
4453,201
4454,954
4455,409
4456,90
4457,690
4458,656
4459,678
4460,217
4461,678
4462,656
4463,485
4464,803
4465,656
4466,792
4467,953
4468,953
4469,780
4470,690
4471,718
4472,948
4473,456
4474,417
4475,544
4476,912
4477,729
4478,596
4479,380
4480,909
4481,585
4482,830
4483,949
4484,319
4485,690
4486,549
4487,191
4488,267
4489,212
4490,766
4491,656
4492,523
4493,450
4494,803
4495,76
4496,641
4497,248
4498,866
4499,93
4500,637
4501,583
4502,964
4503,903
4504,925
4505,952
4506,803
4507,577
4508,339
4509,211
4510,46
4511,443
4512,666
4513,925
4514,712
4515,651
4516,96
4517,690
4518,221
4519,698
4520,953
4521,380
4522,780
4523,23
4524,777
4525,774
4526,549
4527,656
4528,649
4529,413
4530,969
4531,330
4532,678
4533,1000
4534,334
4535,777
4536,612
4537,83
4538,604
4539,593
4540,799
4541,632
4542,798
4543,301
4544,308
4545,405
4546,832
4547,248
4548,558
4549,93
4550,61
4551,842
4552,712
4553,888
4554,877
4555,943
4556,286
4557,543
4558,247
4559,522
4560,988
4561,573
4562,917
4563,551
4564,628
4565,678
4566,812
4567,833
4568,634
4569,355
4570,331
4571,381
4572,519
4573,659
4574,535
4575,622
4576,195
4577,821
4578,972
4579,501
4580,154
4581,985
4582,709
4583,730
4584,580
4585,543
4586,20
4587,659
4588,693
4589,832
4590,816
4591,573
4592,372
4593,633
4594,562
4595,344
4596,782
4597,584
4598,897
4599,903
4600,474
4601,585
4602,34
4603,647
4604,602
4605,421
4606,718
4607,774
4608,820
4609,532
4610,34
4611,600
4612,551
4613,572
4614,756
4615,953
4616,725
4617,818
4618,733
4619,600
4620,924
4621,632
4622,662
4623,774
4624,88
4625,816
4626,578
4627,889
4628,951
4629,663
4630,817
4631,593
4632,397
4633,302
4634,774
4635,578
4636,384
4637,275
4638,721
4639,763
4640,756
4641,524
4642,646
4643,890
4644,943
4645,546
4646,721
4647,816
4648,573
4649,862
4650,578
4651,594
4652,195
4653,549
4654,690
4655,755
4656,590
4657,443
4658,581
4659,909
4660,37
4661,571
4662,176
4663,656
4664,647
4665,928
4666,656
4667,870
4668,816
4669,769
4670,668
4671,834
4672,726
4673,551
4674,750
4675,405
4676,195
4677,629
4678,391
4679,689
4680,774
4681,853
4682,440
4683,402
4684,405
4685,554
4686,437
4687,747
4688,949
4689,525
4690,903
4691,337
4692,690
4693,780
4694,350
4695,832
4696,367
4697,816
4698,867
4699,783
4700,429
4701,549
4702,696
4703,912
4704,523
4705,27
4706,734
4707,228
4708,879
4709,889
4710,816
4711,903
4712,816
4713,83
4714,608
4715,949
4716,381
4717,443
4718,867
4719,832
4720,6
4721,287
4722,212
4723,424
4724,549
4725,702
4726,605
4727,384
4728,386
4729,383
4730,578
4731,858
4732,502
4733,835
4734,472
4735,90
4736,163
4737,903
4738,756
4739,733
4740,756
4741,832
4742,992
4743,504
4744,780
4745,34
4746,581
4747,803
4748,725
4749,698
4750,1
4751,365
4752,632
4753,591
4754,678
4755,409
4756,347
4757,153
4758,656
4759,799
4760,475
4761,120
4762,984
4763,833
4764,830
4765,578
4766,405
4767,556
4768,107
4769,573
4770,148
4771,205
4772,524
4773,468
4774,327
4775,774
4776,342
4777,943
4778,638
4779,673
4780,774
4781,698
4782,816
4783,673
4784,397
4785,755
4786,756
4787,591
4788,555
4789,147
4790,547
4791,548
4792,774
4793,659
4794,490
4795,755
4796,908
4797,490
4798,370
4799,821
4800,940
4801,769
4802,970
4803,633
4804,769
4805,558
4806,79
4807,131
4808,125
4809,473
4810,543
4811,914
4812,999
4813,736
4814,855
4815,365
4816,551
4817,601
4818,580
4819,789
4820,949
4821,814
4822,980
4823,325
4824,792
4825,937
4826,13
4827,120
4828,814
4829,578
4830,245
4831,620
4832,408
4833,801
4834,179
4835,997
4836,725
4837,797
4838,633
4839,616
4840,774
4841,580
4842,319
4843,314
4844,547
4845,628
4846,68
4847,944
4848,556
4849,733
4850,622
4851,546
4852,490
4853,501
4854,772
4855,816
4856,538
4857,713
4858,232
4859,997
4860,750
4861,693
4862,632
4863,37
4864,80
4865,519
4866,749
4867,651
4868,842
4869,762
4870,248
4871,244
4872,859
4873,803
4874,642
4875,972
4876,879
4877,46
4878,656
4879,796
4880,581
4881,966
4882,924
4883,729
4884,656
4885,387
4886,380
4887,562
4888,917
4889,574
4890,224
4891,380
4892,731
4893,984
4894,832
4895,756
4896,980
4897,217
4898,903
4899,898
4900,232
4901,3
4902,678
4903,978
4904,484
4905,468
4906,342
4907,548
4908,827
4909,656
4910,972
4911,875
4912,480
4913,475
4914,690
4915,49
4916,690
4917,595
4918,935
4919,904
4920,874
4921,734
4922,879
4923,304
4924,832
4925,83
4926,830
4927,774
4928,816
4929,551
4930,877
4931,129
4932,975
4933,659
4934,916
4935,820
4936,413
4937,35
4938,997
4939,839
4940,816
4941,636
4942,393
4943,576
4944,799
4945,668
4946,642
4947,426
4948,863
4949,375
4950,381
4951,34
4952,698
4953,659
4954,756
4955,381
4956,248
4957,874
4958,505
4959,510
4960,632
4961,756
4962,425
4963,332
4964,524
4965,783
4966,781
4967,794
4968,557
4969,489
4970,435
4971,548
4972,725
4973,470
4974,719
4975,632
4976,380
4977,136
4978,715
4979,441
4980,437
4981,405
4982,636
4983,745
4984,200
4985,685
4986,533
4987,692
4988,508
4989,938
4990,772
4991,273
4992,576
4993,443
4994,904
4995,35
4996,468
4997,879
4998,476
4999,535
5000,867
5001,584
5002,725
5003,745
5004,322
5005,760
5006,566
5007,723
5008,756
5009,443
5010,906
5011,548
5012,824
5013,147
5014,856
5015,405
5016,510
5017,955
5018,494
5019,268
5020,924
5021,858
5022,684
5023,628
5024,750
5025,539
5026,581
5027,121
5028,232
5029,903
5030,680
5031,58
5032,979
5033,391
5034,919
5035,308
5036,634
5037,780
5038,548
5039,207
5040,774
5041,562
5042,716
5043,753
5044,686
5045,726
5046,102
5047,567
5048,346
5049,632
5050,560
5051,656
5052,756
5053,903
5054,693
5055,816
5056,302
5057,712
5058,816
5059,822
5060,676
5061,600
5062,497
5063,681
5064,212
5065,991
5066,577
5067,410
5068,562
5069,845
5070,402
5071,966
5072,571
5073,904
5074,351
5075,330
5076,781
5077,888
5078,413
5079,423
5080,749
5081,34
5082,702
5083,843
5084,449
5085,834
5086,522
5087,717
5088,879
5089,549
5090,74
5091,774
5092,581
5093,8
5094,75
5095,504
5096,673
5097,755
5098,519
5099,632
5100,746
5101,792
5102,331
5103,112
5104,241
5105,468
5106,903
5107,29
5108,535
5109,551
5110,592
5111,656
5112,355
5113,477
5114,803
5115,684
5116,698
5117,639
5118,757
5119,577
5120,577
5121,712
5122,638
5123,93
5124,608
5125,902
5126,543
5127,188
5128,892
5129,678
5130,816
5131,549
5132,774
5133,781
5134,885
5135,376
5136,998
5137,571
5138,879
5139,682
5140,659
5141,334
5142,810
5143,875
5144,27
5145,652
5146,889
5147,517
5148,683
5149,462
5150,755
5151,351
5152,551
5153,322
5154,631
5155,549
